"error","timepoint","model","stock","stock_type"
0.000570298567956967,115,"GP","PEG","utilities"
0.0128298039728882,116,"Linear","PEG","utilities"
0.00162029527690188,116,"GP","PEG","utilities"
0.00702492531391242,117,"Linear","PEG","utilities"
0.00469612152602127,117,"GP","PEG","utilities"
0.00521420307617845,118,"Linear","PEG","utilities"
0.00630499374702357,118,"GP","PEG","utilities"
0.00373324953479895,119,"Linear","PEG","utilities"
0.00751877844402452,119,"GP","PEG","utilities"
0.00861126170218883,120,"Linear","PEG","utilities"
0.00267812265659905,120,"GP","PEG","utilities"
0.0101450172820769,121,"Linear","PEG","utilities"
0.00181430845225766,121,"GP","PEG","utilities"
0.00661329181878693,122,"Linear","PEG","utilities"
0.00432749391174054,122,"GP","PEG","utilities"
0.00628518283094114,123,"Linear","PEG","utilities"
0.00397158958299971,123,"GP","PEG","utilities"
0.00263277879359913,124,"Linear","PEG","utilities"
0.00747743955371675,124,"GP","PEG","utilities"
0.00262080611315106,125,"Linear","PEG","utilities"
0.0071413655906308,125,"GP","PEG","utilities"
0.000335633009106462,126,"Linear","PEG","utilities"
0.0129237376607658,126,"GP","PEG","utilities"
0.00126798363922759,127,"Linear","PEG","utilities"
0.00804866783842966,127,"GP","PEG","utilities"
0.000255496625620485,128,"Linear","PEG","utilities"
0.0110018274384596,128,"GP","PEG","utilities"
0.000385418913695585,129,"Linear","PEG","utilities"
0.00915849355924833,129,"GP","PEG","utilities"
0.000421778036379783,130,"Linear","PEG","utilities"
0.00791485410191501,130,"GP","PEG","utilities"
0.000300832419156289,131,"Linear","PEG","utilities"
0.00768711157243748,131,"GP","PEG","utilities"
0.00107691401734468,132,"Linear","PEG","utilities"
0.00457700510313853,132,"GP","PEG","utilities"
0.000649518909634917,133,"Linear","PEG","utilities"
0.00523261981217201,133,"GP","PEG","utilities"
0.000873481121726102,134,"Linear","PEG","utilities"
0.00390962284936135,134,"GP","PEG","utilities"
0.000149483010791453,135,"Linear","PEG","utilities"
0.00560695755633063,135,"GP","PEG","utilities"
1.70670687329178e-05,136,"Linear","PEG","utilities"
0.0072580303072085,136,"GP","PEG","utilities"
0.000381084717759771,137,"Linear","PEG","utilities"
0.00958238789507748,137,"GP","PEG","utilities"
1.20084608808418e-05,138,"Linear","PEG","utilities"
0.00860685774617902,138,"GP","PEG","utilities"
0.000408954070043032,139,"Linear","PEG","utilities"
0.00779791618869001,139,"GP","PEG","utilities"
0.000748953325110136,140,"Linear","PEG","utilities"
0.00725737614161876,140,"GP","PEG","utilities"
0.00112737712790896,141,"Linear","PEG","utilities"
0.0109040626784829,141,"GP","PEG","utilities"
0.00192358748178576,142,"Linear","PEG","utilities"
0.00993813096612457,142,"GP","PEG","utilities"
0.00178726590843215,143,"Linear","PEG","utilities"
0.00691176967608378,143,"GP","PEG","utilities"
0.00200645828646507,144,"Linear","PEG","utilities"
0.00912994828432847,144,"GP","PEG","utilities"
0.00198669357787598,145,"Linear","PEG","utilities"
0.00732725279335369,145,"GP","PEG","utilities"
0.00124275262948167,146,"Linear","PEG","utilities"
0.00341115251070517,146,"GP","PEG","utilities"
0.000478333031278257,147,"Linear","PEG","utilities"
0.00174855930549771,147,"GP","PEG","utilities"
0.000472162502193243,148,"Linear","PEG","utilities"
0.00162521665822019,148,"GP","PEG","utilities"
4.32251738002788e-05,149,"Linear","PEG","utilities"
0.000153101133077278,149,"GP","PEG","utilities"
6.29154049100564e-07,150,"Linear","PEG","utilities"
0.000559483178660522,150,"GP","PEG","utilities"
0.000515021591604654,151,"Linear","PEG","utilities"
9.5816757160711e-05,151,"GP","PEG","utilities"
0.000281115512092463,152,"Linear","PEG","utilities"
1.97716931122551e-05,152,"GP","PEG","utilities"
2.02911503086013e-06,153,"Linear","PEG","utilities"
0.000162096019803506,153,"GP","PEG","utilities"
0.000198611447074031,154,"Linear","PEG","utilities"
0.00079011447286335,154,"GP","PEG","utilities"
0.000751994630109914,155,"Linear","PEG","utilities"
0.000516598515233839,155,"GP","PEG","utilities"
0.00195600121418223,156,"Linear","PEG","utilities"
0.00158393421529721,156,"GP","PEG","utilities"
0.000902136209666529,157,"Linear","PEG","utilities"
0.000445659747244254,157,"GP","PEG","utilities"
0.000872738337524975,158,"Linear","PEG","utilities"
0.000460383668294994,158,"GP","PEG","utilities"
0.00159755149238967,159,"Linear","PEG","utilities"
0.0008409445284905,159,"GP","PEG","utilities"
0.00166517123781526,160,"Linear","PEG","utilities"
0.000843494389069793,160,"GP","PEG","utilities"
0.00331364443288088,161,"Linear","PEG","utilities"
0.00198375662327878,161,"GP","PEG","utilities"
0.000164990128493154,162,"Linear","PEG","utilities"
1.96602669981493e-05,162,"GP","PEG","utilities"
0.000215644717957843,163,"Linear","PEG","utilities"
8.1415530923132e-07,163,"GP","PEG","utilities"
1.10229084691885e-06,164,"Linear","PEG","utilities"
0.000238178424585884,164,"GP","PEG","utilities"
1.23316440964702e-06,165,"Linear","PEG","utilities"
0.00016958852636466,165,"GP","PEG","utilities"
0.000324156047293687,166,"Linear","PEG","utilities"
7.79803283123474e-06,166,"GP","PEG","utilities"
0.000468571786416454,167,"Linear","PEG","utilities"
4.59823094122125e-05,167,"GP","PEG","utilities"
0.000206129126422314,168,"Linear","PEG","utilities"
2.51096131915816e-06,168,"GP","PEG","utilities"
1.20230667162714e-06,169,"Linear","PEG","utilities"
0.000213724605036627,169,"GP","PEG","utilities"
0.000235613541616798,170,"Linear","PEG","utilities"
1.25391171177285e-05,170,"GP","PEG","utilities"
0.000318649340031237,171,"Linear","PEG","utilities"
0.000901941135881462,171,"GP","PEG","utilities"
0.00145917621300107,172,"Linear","PEG","utilities"
0.00367874978039238,172,"GP","PEG","utilities"
0.00196909550221667,173,"Linear","PEG","utilities"
0.00327972072853396,173,"GP","PEG","utilities"
0.00195004497209307,174,"Linear","PEG","utilities"
0.00253133702868232,174,"GP","PEG","utilities"
0.00501085420668182,175,"Linear","PEG","utilities"
0.00709767107729546,175,"GP","PEG","utilities"
0.00611784001280532,176,"Linear","PEG","utilities"
0.00718183216007967,176,"GP","PEG","utilities"
0.0112558702245198,177,"Linear","PEG","utilities"
0.0105072381352135,177,"GP","PEG","utilities"
0.00773083975061042,178,"Linear","PEG","utilities"
0.00657041778437704,178,"GP","PEG","utilities"
0.00727382895174688,179,"Linear","PEG","utilities"
0.00517119580679689,179,"GP","PEG","utilities"
0.00713635393499561,180,"Linear","PEG","utilities"
0.00582935037754409,180,"GP","PEG","utilities"
0.00746487594069981,181,"Linear","PEG","utilities"
0.00510420467413449,181,"GP","PEG","utilities"
0.00966771940724433,182,"Linear","PEG","utilities"
0.00679507033860015,182,"GP","PEG","utilities"
0.0100400599827995,183,"Linear","PEG","utilities"
0.00549153664702063,183,"GP","PEG","utilities"
0.00968836535667466,184,"Linear","PEG","utilities"
0.00519497018331449,184,"GP","PEG","utilities"
0.0104293576815002,185,"Linear","PEG","utilities"
0.00553735837199779,185,"GP","PEG","utilities"
0.0110989194907685,186,"Linear","PEG","utilities"
0.00530103398319508,186,"GP","PEG","utilities"
0.0127954946275662,187,"Linear","PEG","utilities"
0.00657909439901672,187,"GP","PEG","utilities"
0.0139539658861589,188,"Linear","PEG","utilities"
0.00613069648773214,188,"GP","PEG","utilities"
0.0143843866851606,189,"Linear","PEG","utilities"
0.00564222619104138,189,"GP","PEG","utilities"
0.0106261848257823,190,"Linear","PEG","utilities"
0.00351340982182275,190,"GP","PEG","utilities"
0.0135293015775051,191,"Linear","PEG","utilities"
0.00407862333471102,191,"GP","PEG","utilities"
0.0164194178036721,192,"Linear","PEG","utilities"
0.00485197917460375,192,"GP","PEG","utilities"
0.0227527879687777,193,"Linear","PEG","utilities"
0.00791637280185065,193,"GP","PEG","utilities"
0.0143474716862323,194,"Linear","PEG","utilities"
0.00276671619738001,194,"GP","PEG","utilities"
0.0175566015410463,195,"Linear","PEG","utilities"
0.00429836001507338,195,"GP","PEG","utilities"
0.0204216249174869,196,"Linear","PEG","utilities"
0.00548944444124128,196,"GP","PEG","utilities"
0.0210490748903369,197,"Linear","PEG","utilities"
0.00473644022903189,197,"GP","PEG","utilities"
0.0222230885011462,198,"Linear","PEG","utilities"
0.00533344929767691,198,"GP","PEG","utilities"
0.0258521421514665,199,"Linear","PEG","utilities"
0.00658745398390511,199,"GP","PEG","utilities"
0.0432413372706933,200,"Linear","PEG","utilities"
0.0154381093387325,200,"GP","PEG","utilities"
0.0353699022434345,201,"Linear","PEG","utilities"
0.00948257776623762,201,"GP","PEG","utilities"
0.0361365176193813,202,"Linear","PEG","utilities"
0.00908874307622344,202,"GP","PEG","utilities"
0.037787889568403,203,"Linear","PEG","utilities"
0.00893819473876128,203,"GP","PEG","utilities"
0.0385716866659176,204,"Linear","PEG","utilities"
0.00836796040942372,204,"GP","PEG","utilities"
0.038642000597598,205,"Linear","PEG","utilities"
0.00752560870157554,205,"GP","PEG","utilities"
0.0352142380949653,206,"Linear","PEG","utilities"
0.00531220201721854,206,"GP","PEG","utilities"
0.0370221844901862,207,"Linear","PEG","utilities"
0.00525730321494374,207,"GP","PEG","utilities"
0.0369208075824197,208,"Linear","PEG","utilities"
0.00492558312195305,208,"GP","PEG","utilities"
0.0449029101798292,209,"Linear","PEG","utilities"
0.00735827842628466,209,"GP","PEG","utilities"
0.0579326016244935,210,"Linear","PEG","utilities"
0.0120837084541711,210,"GP","PEG","utilities"
0.0654012619329682,211,"Linear","PEG","utilities"
0.0142065247420445,211,"GP","PEG","utilities"
0.0649271065995374,212,"Linear","PEG","utilities"
0.0125899665980472,212,"GP","PEG","utilities"
0.0601415521123453,213,"Linear","PEG","utilities"
0.00936369872532103,213,"GP","PEG","utilities"
0.0549123282399741,214,"Linear","PEG","utilities"
0.00640935771138163,214,"GP","PEG","utilities"
0.0560075750427597,215,"Linear","PEG","utilities"
0.00618702669692259,215,"GP","PEG","utilities"
0.039940085242515,216,"Linear","PEG","utilities"
0.00146449612430613,216,"GP","PEG","utilities"
0.0385626273481957,217,"Linear","PEG","utilities"
0.00103260629832394,217,"GP","PEG","utilities"
0.0469009356311813,218,"Linear","PEG","utilities"
0.00245385029463121,218,"GP","PEG","utilities"
0.0390322595493634,219,"Linear","PEG","utilities"
0.000770485174288612,219,"GP","PEG","utilities"
0.0416588898688735,220,"Linear","PEG","utilities"
0.0010994838719907,220,"GP","PEG","utilities"
0.0368522364068478,221,"Linear","PEG","utilities"
0.000399386630950507,221,"GP","PEG","utilities"
0.0429196546054846,222,"Linear","PEG","utilities"
0.00117498917615867,222,"GP","PEG","utilities"
0.0364541558418569,223,"Linear","PEG","utilities"
0.000264373805981003,223,"GP","PEG","utilities"
0.0256585618323485,224,"Linear","PEG","utilities"
0.000194692264697442,224,"GP","PEG","utilities"
0.0206324151956835,225,"Linear","PEG","utilities"
0.000655206094054195,225,"GP","PEG","utilities"
0.0207314099069613,226,"Linear","PEG","utilities"
0.000928877838884392,226,"GP","PEG","utilities"
0.0212261028418563,227,"Linear","PEG","utilities"
0.000452533060214416,227,"GP","PEG","utilities"
0.0195047763019676,228,"Linear","PEG","utilities"
0.000666430431854076,228,"GP","PEG","utilities"
0.0198601273890702,229,"Linear","PEG","utilities"
0.000591284618710646,229,"GP","PEG","utilities"
0.0240023694183232,230,"Linear","PEG","utilities"
4.26966742908881e-06,230,"GP","PEG","utilities"
0.0259686940291064,231,"Linear","PEG","utilities"
3.06946220682916e-06,231,"GP","PEG","utilities"
0.0188571767091678,232,"Linear","PEG","utilities"
0.000308215990941703,232,"GP","PEG","utilities"
0.015497974382039,233,"Linear","PEG","utilities"
0.000911995784170696,233,"GP","PEG","utilities"
0.00310713692400024,234,"Linear","PEG","utilities"
0.00906099156035398,234,"GP","PEG","utilities"
0.00542536575164766,235,"Linear","PEG","utilities"
0.00465212801958297,235,"GP","PEG","utilities"
0.00634978305850468,236,"Linear","PEG","utilities"
0.00282914082316817,236,"GP","PEG","utilities"
0.00499576798604032,237,"Linear","PEG","utilities"
0.00411702226216339,237,"GP","PEG","utilities"
0.00353194151349727,238,"Linear","PEG","utilities"
0.00395997586174935,238,"GP","PEG","utilities"
0.00739210202144692,239,"Linear","PEG","utilities"
0.000941959589362133,239,"GP","PEG","utilities"
0.0080444632634091,240,"Linear","PEG","utilities"
0.000387165572791833,240,"GP","PEG","utilities"
0.00407300763064849,241,"Linear","PEG","utilities"
0.00178367140519467,241,"GP","PEG","utilities"
0.00917998594676119,242,"Linear","PEG","utilities"
4.31273404181227e-05,242,"GP","PEG","utilities"
0.00501710624424294,243,"Linear","PEG","utilities"
0.000628270090777426,243,"GP","PEG","utilities"
0.00529598885899984,244,"Linear","PEG","utilities"
0.000364025370874693,244,"GP","PEG","utilities"
0.00687216015971255,245,"Linear","PEG","utilities"
8.37793987747202e-05,245,"GP","PEG","utilities"
0.0127710494674774,246,"Linear","PEG","utilities"
0.000402235137352061,246,"GP","PEG","utilities"
0.00968985103960783,247,"Linear","PEG","utilities"
3.9078766093377e-07,247,"GP","PEG","utilities"
0.0167462860711827,248,"Linear","PEG","utilities"
0.00146640143158565,248,"GP","PEG","utilities"
0.0174427887934363,249,"Linear","PEG","utilities"
0.00346563931635723,249,"GP","PEG","utilities"
0.0116388694577243,250,"Linear","PEG","utilities"
0.000550467457566038,250,"GP","PEG","utilities"
0.0147706938000965,251,"Linear","PEG","utilities"
0.00279783663862052,251,"GP","PEG","utilities"
0.0255072733884751,252,"Linear","PEG","utilities"
0.00758092229128786,252,"GP","PEG","utilities"
0.010824675119781,253,"Linear","PEG","utilities"
0.000280464832433187,253,"GP","PEG","utilities"
0.00554776544454852,254,"Linear","PEG","utilities"
0.000233662814079789,254,"GP","PEG","utilities"
0.000364286254774516,255,"Linear","PEG","utilities"
0.00267448571536885,255,"GP","PEG","utilities"
0.00133879329587,256,"Linear","PEG","utilities"
0.00957082958599085,256,"GP","PEG","utilities"
0.00114606412985171,257,"Linear","PEG","utilities"
0.00638984183604678,257,"GP","PEG","utilities"
0,258,"Linear","PEG","utilities"
0,258,"GP","PEG","utilities"
0,259,"Linear","PEG","utilities"
0,259,"GP","PEG","utilities"
0.0688730121764674,1,"Linear","PSA","real estate"
0.00149010639476812,1,"GP","PSA","real estate"
0.0619609582850363,2,"Linear","PSA","real estate"
0.000951538235478664,2,"GP","PSA","real estate"
0.0562369533994826,3,"Linear","PSA","real estate"
0.000204938347767124,3,"GP","PSA","real estate"
0.0592625716866476,4,"Linear","PSA","real estate"
0.000567613680475581,4,"GP","PSA","real estate"
0.0562668790515869,5,"Linear","PSA","real estate"
0.000186174867202717,5,"GP","PSA","real estate"
0.0450962514060226,6,"Linear","PSA","real estate"
0.000181242216602675,6,"GP","PSA","real estate"
0.0491699171726154,7,"Linear","PSA","real estate"
8.72251265498773e-05,7,"GP","PSA","real estate"
0.0447448147447829,8,"Linear","PSA","real estate"
8.0516980774327e-05,8,"GP","PSA","real estate"
0.0438527613182128,9,"Linear","PSA","real estate"
0.000350514484220425,9,"GP","PSA","real estate"
0.0545731744325781,10,"Linear","PSA","real estate"
4.26392502526171e-06,10,"GP","PSA","real estate"
0.0538667360073456,11,"Linear","PSA","real estate"
3.80105934438432e-06,11,"GP","PSA","real estate"
0.0418834537430596,12,"Linear","PSA","real estate"
0.00145664476037976,12,"GP","PSA","real estate"
0.0273435006745098,13,"Linear","PSA","real estate"
0.00400642982076224,13,"GP","PSA","real estate"
0.0226139624446661,14,"Linear","PSA","real estate"
0.00768423567265192,14,"GP","PSA","real estate"
0.02624354253225,15,"Linear","PSA","real estate"
0.003963388991045,15,"GP","PSA","real estate"
0.0242662509838904,16,"Linear","PSA","real estate"
0.00281029727377001,16,"GP","PSA","real estate"
0.0212186346238884,17,"Linear","PSA","real estate"
0.00555487841858814,17,"GP","PSA","real estate"
0.0221152488695994,18,"Linear","PSA","real estate"
0.00322410278350201,18,"GP","PSA","real estate"
0.0235181646943017,19,"Linear","PSA","real estate"
0.00316998386355273,19,"GP","PSA","real estate"
0.0193737310343228,20,"Linear","PSA","real estate"
0.00309181204524885,20,"GP","PSA","real estate"
0.024813822328263,21,"Linear","PSA","real estate"
0.0025503435019844,21,"GP","PSA","real estate"
0.0257427956411785,22,"Linear","PSA","real estate"
0.00207200255237594,22,"GP","PSA","real estate"
0.0226640335995207,23,"Linear","PSA","real estate"
0.00257381116471408,23,"GP","PSA","real estate"
0.0225126811362903,24,"Linear","PSA","real estate"
0.00166669578542965,24,"GP","PSA","real estate"
0.0332588383238972,25,"Linear","PSA","real estate"
7.06562837458054e-05,25,"GP","PSA","real estate"
0.0375524966788074,26,"Linear","PSA","real estate"
8.13914846762694e-06,26,"GP","PSA","real estate"
0.0446114335386993,27,"Linear","PSA","real estate"
0.000198820985461691,27,"GP","PSA","real estate"
0.0541575043344342,28,"Linear","PSA","real estate"
0.00112641275576177,28,"GP","PSA","real estate"
0.04689471187809,29,"Linear","PSA","real estate"
0.000214367430823579,29,"GP","PSA","real estate"
0.0351507241204426,30,"Linear","PSA","real estate"
0.000182279989564745,30,"GP","PSA","real estate"
0.0430113782679574,31,"Linear","PSA","real estate"
0.000124943166304362,31,"GP","PSA","real estate"
0.0370166185625775,32,"Linear","PSA","real estate"
2.63003847346651e-06,32,"GP","PSA","real estate"
0.033707571970132,33,"Linear","PSA","real estate"
0.000168121349838763,33,"GP","PSA","real estate"
0.0319483459262948,34,"Linear","PSA","real estate"
0.000617915083797917,34,"GP","PSA","real estate"
0.0280174983582154,35,"Linear","PSA","real estate"
0.00137285511593126,35,"GP","PSA","real estate"
0.0276721482328248,36,"Linear","PSA","real estate"
